file,month,exp,RCM,region,height,snw_1972-2001,pr_1972-2001,tas_1972-2001,snowday_1972-2001,sca_1972-2001,snw_2022-2051,pr_2022-2051,tas_2022-2051,snowday_2022-2051,sca_2022-2051,snw_2070-2099,pr_2070-2099,tas_2070-2099,snowday_2070-2099,sca_2070-2099,GCM,diff_snw_2022-2051,pro_diff_snw_2022-2051,diff_pr_2022-2051,pro_diff_pr_2022-2051,diff_tas_2022-2051,diff_snowday_2022-2051,pro_diff_snowday_2022-2051,diff_sca_2022-2051,pro_diff_sca_2022-2051,diff_snw_2070-2099,pro_diff_snw_2070-2099,diff_pr_2070-2099,pro_diff_pr_2070-2099,diff_tas_2070-2099,diff_snowday_2070-2099,pro_diff_snowday_2070-2099,diff_sca_2070-2099,pro_diff_sca_2070-2099
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Dec,rcp45,CLMcom,IP,2,5.85095,3.6812294,274.78625,4.299404082759734,14.809057,1.9373335,3.6526809,276.99243,1.4867151168084913,5.1209073,0.23972964,2.7246246,278.30106,0.22144869931282538,0.7627677,HadGEM2-ES_r1,-3.9136162,-66.888565,-0.02854848,-0.77551484,2.2061768,-2.812688965951243,-65.42043761901563,-9.68815,-65.42044,-5.6112204,-95.902725,-0.9566047,-25.986012,3.514801,-4.077955383446909,-94.84931643897309,-14.046289,-94.84931
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Jan,rcp45,CLMcom,IP,2,9.408981,3.3613727,273.89514,5.962672233581543,20.538094,5.627675,3.38075,275.2465,4.007636039487777,13.804078,2.0876772,3.2693417,276.33005,1.7241268388686641,5.9386587,HadGEM2-ES_r1,-3.7813063,-40.188263,0.019377232,0.5764678,1.3513489,-1.9550361940937657,-32.78791987060896,-6.7340155,-32.78793,-7.3213043,-77.81187,-0.092031,-2.7378993,2.434906,-4.238545394712879,-71.08466185415244,-14.599435,-71.08466
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Feb,rcp45,CLMcom,IP,2,8.010048,2.3808756,275.1791,4.034413785006093,12.663576,4.10431,2.7894633,276.54547,2.6344871520996094,8.269361,2.499132,2.887774,277.24146,1.9249508022207074,6.0422053,HadGEM2-ES_r1,-3.9057379,-48.760483,0.4085877,17.161236,1.3663635,-1.3999266329064834,-34.69962942594817,-4.3942156,-34.699642,-5.5109158,-68.80003,0.5068984,21.29042,2.0623474,-2.1094629827853852,-52.28672851122036,-6.621371,-52.28674
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Mar,rcp45,CLMcom,IP,2,2.289987,2.238449,277.69946,1.4828586193823046,5.1076226,1.8004727,2.1233156,278.9182,0.9667998167776292,3.3300877,0.77227896,2.1077409,279.74908,0.5603155974418886,1.9299753,HadGEM2-ES_r1,-0.48951435,-21.376293,-0.115133524,-5.1434507,1.21875,-0.5160588026046754,-34.8016187018317,-1.777535,-34.80161,-1.5177081,-66.27584,-0.13070822,-5.839231,2.0496216,-0.9225430219404159,-62.2138219977241,-3.1776474,-62.213825
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Apr,rcp45,CLMcom,IP,2,0.42701784,2.8156974,280.35406,0.3386560380458832,1.128853,0.22924939,2.6403127,281.5589,0.17062215507030487,0.56874037,0.07228726,1.9147518,283.10696,0.058750949800014496,0.19583635,HadGEM2-ES_r1,-0.19776845,-46.313858,-0.17538476,-6.228821,1.204834,-0.1680338829755783,-49.617861221423745,-0.5601126,-49.617855,-0.35473058,-83.0716,-0.90094566,-31.997248,2.7528992,-0.2799050882458687,-82.65173414919164,-0.9330166,-82.65174
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,May,rcp45,CLMcom,IP,2,0.013403992,2.6004772,284.05823,0.0065659701583846925,0.022616122,0.01308344,2.858659,285.10028,0.009047322636169773,0.031162964,0.0004979955,2.2467813,287.06982,0.0,0.0,HadGEM2-ES_r1,-0.00032055192,-2.391466,0.2581818,9.928247,1.0420532,0.0024813524777850806,37.791101968631594,0.008546842,37.790928,-0.012905996,-96.28471,-0.35369587,-13.601191,3.0115967,-0.0065659701583846925,-100.00000000000001,-0.022616122,-100.0
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Jun,rcp45,CLMcom,IP,2,4.807568e-05,1.7503701,289.54126,0.0,0.0,4.4331654e-09,1.2783724,292.33945,0.0,0.0,0.0,1.1260527,293.7511,0.0,0.0,HadGEM2-ES_r1,-4.8071244e-05,-99.990776,-0.47199774,-26.965597,2.7981873,0.0,NaN,0.0,NaN,-4.807568e-05,-99.99999,-0.6243174,-35.667736,4.209839,0.0,NaN,0.0,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Jul,rcp45,CLMcom,IP,2,5.7584026e-10,0.30804104,293.18256,0.0,0.0,0.0,0.16598777,296.5833,0.0,0.0,0.0,0.12354862,297.84393,0.0,0.0,HadGEM2-ES_r1,-5.7584026e-10,-100.0,-0.14205326,-46.115044,3.4007568,0.0,NaN,0.0,NaN,-5.7584026e-10,-100.0,-0.18449241,-59.892155,4.661377,0.0,NaN,0.0,NaN
MOHC-HadGEM2-ES_rcp45_r1i1p1_CLMcom-CCLM4-8-17_IP_2,Aug,rcp45,CLMcom,IP,2,0.0,0.35340846,292.92532,0.0,0.0,0.0,0.27837673,295.7531,0.0,0.0,0.0,0.2384694,297.64395,0.0,0.0,HadGEM2-ES_r1,0.0,NaN,-0.07503173,-21.23088,2.8277893,0.0,NaN,0.0,NaN,0.0,NaN,-0.11493905,-32.523006,4.718628,0.0,NaN,0.0,NaN
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Sep,rcp85,MOHC,EU,mean,0.12635453,2.1059656,286.20676,0.0903233140707016,0.30107832,0.05271737,2.0872312,288.20215,0.03451113775372505,0.1150375,0.008384308,1.9114054,290.94287,0.005010774824768305,0.016702646,NorESM1-M_r1,-0.07363716,-58.27821,-0.018734455,-0.8895898,1.9953918,-0.05581217631697655,-61.79155059931585,-0.18604082,-61.791504,-0.11797022,-93.364456,-0.19456017,-9.238525,4.7361145,-0.0853125392459333,-94.45240149088633,-0.28437567,-94.45239
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Okt,rcp85,MOHC,EU,mean,1.4203802,2.5137339,281.8855,1.0057159008518342,3.3523877,0.8953739,2.5754282,283.13507,0.6450527521871751,2.1501775,0.4303296,2.6648247,285.44833,0.31708348181939894,1.0569457,NorESM1-M_r1,-0.52500635,-36.962383,0.061694384,2.4542925,1.2495728,-0.3606631486646591,-35.86133503101423,-1.2022102,-35.86131,-0.9900507,-69.70322,0.15109086,6.010615,3.5628357,-0.6886324190324352,-68.47186352022162,-2.295442,-68.471855
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Nov,rcp85,MOHC,EU,mean,7.7690096,3.1366363,277.36194,3.8051791191101074,12.683934,5.095962,3.2115316,279.03506,2.6104185581207275,8.701398,3.1383278,3.2901144,280.95602,1.8154361248016357,6.0514555,NorESM1-M_r1,-2.6730475,-34.40654,0.07489538,2.387761,1.6731262,-1.1947605609893799,-31.398273868085106,-3.9825363,-31.398273,-4.630682,-59.604534,0.15347815,4.8930807,3.5940857,-1.9897429943084717,-52.290389808871865,-6.6324787,-52.29039
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Dec,rcp85,MOHC,EU,mean,20.054834,3.2946393,274.40863,6.312554574781848,21.041857,15.326154,3.3404086,275.78995,5.4802410064205045,18.267475,9.872516,3.358718,278.0247,3.820008077929097,12.733364,NorESM1-M_r1,-4.7286806,-23.578758,0.045769215,1.3892026,1.3813171,-0.8323135683613438,-13.185051447893537,-2.7743816,-13.185061,-10.182319,-50.77239,0.06407857,1.9449342,3.6160583,-2.4925464968527513,-39.485543725994475,-8.308493,-39.485546
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Jan,rcp85,MOHC,EU,mean,36.045944,2.9390354,272.92664,8.613744551135648,28.712486,27.423233,3.0368001,275.0221,6.638580137683499,22.128607,19.163324,3.3457189,276.71628,5.298046911916425,17.660162,NorESM1-M_r1,-8.622711,-23.921446,0.09776473,3.3264222,2.095459,-1.9751644134521484,-22.930380646030883,-6.5838795,-22.93037,-16.88262,-46.83639,0.40668344,13.83731,3.7896423,-3.3156976392192226,-38.493103893846914,-11.052324,-38.493095
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Feb,rcp85,MOHC,EU,mean,48.190502,2.8895345,274.45587,8.087895654999048,27.20037,37.736477,2.8736851,275.7831,6.642526609707723,22.339457,27.486471,2.9662888,277.25748,5.410593421058317,18.196346,NorESM1-M_r1,-10.454025,-21.693125,-0.015849352,-0.5485088,1.32724,-1.4453690452913257,-17.87076771196915,-4.860914,-17.870766,-20.704031,-42.962887,0.07675433,2.6562872,2.8016052,-2.6773022339407317,-33.10258129116586,-9.0040245,-33.10258
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Mar,rcp85,MOHC,EU,mean,54.11746,2.595083,277.06888,6.327634473000803,21.092121,42.955894,2.787891,278.50482,5.310217795833465,17.700733,31.018335,2.7766042,280.56,4.219273751781833,14.064249,NorESM1-M_r1,-11.161564,-20.6247,0.19280791,7.42974,1.4359436,-1.017416677167338,-16.078942004449267,-3.391388,-16.078932,-23.099123,-42.68331,0.18152118,6.9948125,3.4911194,-2.10836072121897,-33.31988802790478,-7.027872,-33.319893
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Apr,rcp85,MOHC,EU,mean,50.48743,2.478327,280.86728,4.697841644287109,15.65948,37.9932,2.600376,282.0805,3.8611183166503906,12.8703985,23.214672,2.4921978,284.3601,2.648411989212036,8.828042,NorESM1-M_r1,-12.494232,-24.747213,0.122048855,4.924647,1.2132263,-0.8367233276367188,-17.810803151575584,-2.7890816,-17.810818,-27.272758,-54.01891,0.013870716,0.55968064,3.4928284,-2.0494296550750732,-43.624919915453454,-6.831438,-43.624935
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,May,rcp85,MOHC,EU,mean,28.589603,2.532865,285.09207,2.509306553871401,8.364359,16.667341,2.5500848,287.0983,1.580347861013105,5.267828,7.0451097,2.4966123,289.49222,0.7479102188541042,2.493035,NorESM1-M_r1,-11.922262,-41.70139,0.017219782,0.6798539,2.0062256,-0.9289586928582958,-37.020534275697905,-3.096531,-37.02054,-21.544495,-75.357796,-0.036252737,-1.4312937,4.4001465,-1.7613963350172965,-70.19454567238046,-5.8713236,-70.19455
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Jun,rcp85,MOHC,EU,mean,7.4034195,2.5416615,289.57678,0.6111069917678833,2.037024,3.3083112,2.5161586,291.95688,0.30079972743988037,1.0026665,0.6388317,2.199252,294.98566,0.07233360409736633,0.24111246,NorESM1-M_r1,-4.095108,-55.313736,-0.02550292,-1.0033957,2.3800964,-0.31030726432800293,-50.77789462534359,-1.0343575,-50.777874,-6.764588,-91.37113,-0.3424096,-13.47188,5.4088745,-0.538773387670517,-88.1635122700673,-1.7959116,-88.1635
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Jul,rcp85,MOHC,EU,mean,1.0513062,2.1323087,291.45694,0.11573496124436779,0.38578385,0.37246728,2.0103223,294.221,0.02865359547638124,0.095512174,0.010697232,1.716732,297.8282,0.0015198031906038523,0.0050660013,NorESM1-M_r1,-0.67883897,-64.571,-0.12198639,-5.7208595,2.7640686,-0.08708136576798654,-75.24205722428091,-0.29027167,-75.24204,-1.040609,-98.982475,-0.4155767,-19.48952,6.3712463,-0.11421515805376393,-98.68682447009692,-0.38071784,-98.68683
NCC-NorESM1-M_rcp85_r1i1p1_MOHC-HadREM3-GA7-05_EU_mean,Aug,rcp85,MOHC,EU,mean,0.06906791,1.914869,290.55096,0.012459192545183243,0.041530848,0.040753923,1.8183758,292.9629,0.003874990788678969,0.012916718,5.755199e-05,1.5467374,296.63724,1.16315391830041e-05,3.8771752e-05,NorESM1-M_r1,-0.028313987,-40.994415,-0.096493125,-5.0391507,2.4119263,-0.008584201756504274,-68.89853997659704,-0.02861413,-68.8985,-0.06901036,-99.91668,-0.36813152,-19.224894,6.086273,-0.01244756100600024,-99.90664291332828,-0.041492075,-99.90665
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Sep,rcp85,DMI,SC,2,7.3262362,5.7126455,274.80658,4.135687828063965,13.699186,3.3665385,5.9287753,276.36038,2.084138870239258,6.8838825,0.70980585,5.6153984,278.57916,0.49021065235137945,1.6145015,EC-EARTH_r1,-3.9596977,-54.048187,0.21612978,3.7833571,1.5538025,-2.051548957824707,-49.605991629815456,-6.815304,-49.7497,-6.6164303,-90.31145,-0.09724712,-1.7023133,3.772583,-3.6454771757125854,-88.14681686018693,-12.084684,-88.21461
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Okt,rcp85,DMI,SC,2,52.175873,5.9292793,270.12622,17.143183062153476,57.000687,23.71526,5.7749505,271.87527,11.144981076640468,36.996334,13.097171,6.8141055,274.7051,6.13143059515184,20.32625,EC-EARTH_r1,-28.460613,-54.54746,-0.15432882,-2.6028259,1.749054,-5.998201985513008,-34.988846375648116,-20.004353,-35.094933,-39.0787,-74.89803,0.8848262,14.922997,4.578888,-11.011752467001635,-64.23400150997612,-36.67444,-64.34035
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Nov,rcp85,DMI,SC,2,154.52649,5.167663,265.381,27.4340763092041,91.408966,98.25626,6.4829435,268.21545,23.014869689941406,76.625496,55.14952,6.1572843,270.28253,17.097768783569336,56.87005,EC-EARTH_r1,-56.270226,-36.414616,1.3152804,25.452133,2.8344421,-4.419206619262695,-16.108457851668426,-14.78347,-16.17289,-99.37697,-64.31064,0.98962116,19.150265,4.90152,-10.336307525634766,-37.676892814382626,-34.538918,-37.785046
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Dec,rcp85,DMI,SC,2,303.39188,6.220897,263.70682,29.594676110052294,98.644295,241.4036,6.5847383,265.77017,28.19822557510868,93.96682,149.94481,6.486781,267.4011,26.320301794236705,87.68734,EC-EARTH_r1,-61.98828,-20.431753,0.36384106,5.848691,2.0633545,-1.3964505349436145,-4.718586984195066,-4.677475,-4.7417593,-153.44707,-50.577187,0.26588392,4.2740445,3.694275,-3.2743743158155887,-11.06406538675852,-10.956955,-11.107541
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Jan,rcp85,DMI,SC,2,475.39682,5.4704976,261.96054,29.920494940973096,99.73425,412.5249,5.6666365,263.97205,29.39441188689201,97.97252,289.7366,5.705038,265.98648,29.01499040665165,96.70322,EC-EARTH_r1,-62.871918,-13.225145,0.19613886,3.5853934,2.0115051,-0.5260830540810879,-1.7582698919885522,-1.761734,-1.7664282,-185.66022,-39.053734,0.23454046,4.2873697,4.02594,-0.9055045343214481,-3.0263688355016183,-3.0310364,-3.0391128
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Feb,rcp85,DMI,SC,2,633.84265,5.5531187,262.9504,29.97256253672912,99.84802,570.8514,5.463767,264.03638,29.84399778653035,99.533455,423.59186,5.3259706,266.41095,29.29210088949288,97.68857,EC-EARTH_r1,-62.991272,-9.937998,-0.089351654,-1.6090355,1.085968,-0.12856475019877323,-0.42894146952309065,-0.31456757,-0.31504637,-210.2508,-33.17082,-0.22714806,-4.0904593,3.4605408,-0.6804616472362426,-2.2702818499498933,-2.1594543,-2.1627412
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Mar,rcp85,DMI,SC,2,765.71106,4.1888013,264.52072,29.794220462922127,99.31249,696.7018,4.347158,266.1299,29.615781230311242,98.71585,515.61554,4.5376854,268.5062,28.50773472939768,95.00914,EC-EARTH_r1,-69.00928,-9.012444,0.15835667,3.780477,1.6091919,-0.17843923261088435,-0.5989055254288186,-0.59664154,-0.6007719,-250.09552,-32.661865,0.3488841,8.328973,3.9854736,-1.2864857335244473,-4.317903652238305,-4.3033524,-4.333143
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Apr,rcp85,DMI,SC,2,780.2183,3.4919803,268.24377,27.845476150512695,92.79352,691.8576,3.8425407,269.39496,26.895538330078125,89.615265,481.7016,4.634544,271.79,22.652788162231445,75.4135,EC-EARTH_r1,-88.36072,-11.325128,0.35056043,10.039015,1.1511841,-0.9499378204345703,-3.411461938376945,-3.1782532,-3.425081,-298.51672,-38.260666,1.1425636,32.719646,3.5462341,-5.19268798828125,-18.648228388027192,-17.38002,-18.729778
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,May,rcp85,DMI,SC,2,549.2018,3.8068414,272.76096,19.300516190067412,64.19829,448.2728,4.3898234,273.99127,16.986688798473725,56.46161,228.44307,4.8558044,276.24185,11.289003126082882,37.459236,EC-EARTH_r1,-100.928986,-18.377396,0.58298206,15.314062,1.2303162,-2.313827391593687,-11.98842232408503,-7.736679,-12.051224,-320.75873,-58.404533,1.0489631,27.554684,3.480896,-8.01151306398453,-41.50932019169249,-26.739052,-41.650726
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Jun,rcp85,DMI,SC,2,227.79787,5.0256653,276.5882,9.757000923156738,32.37471,147.20973,5.1180067,277.90674,7.0889716148376465,23.503437,41.912052,5.0191483,280.58264,2.5262701511383057,8.369981,EC-EARTH_r1,-80.588135,-35.377037,0.09234142,1.837397,1.3185425,-2.668029308319092,-27.344768431731264,-8.871273,-27.401861,-185.88582,-81.60121,-0.0065169334,-0.12967305,3.9944458,-7.230730772018433,-74.10812839893669,-24.00473,-74.14655
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Jul,rcp85,DMI,SC,2,50.260204,5.3726344,278.55167,3.0398128878685733,10.093364,23.077328,5.6548333,280.02567,1.4577286858712473,4.8398113,3.9749126,5.645817,282.4278,0.2640604492156736,0.8777552,EC-EARTH_r1,-27.182877,-54.084293,0.2821989,5.252524,1.473999,-1.582084201997326,-52.04544688626005,-5.2535524,-52.04957,-46.285294,-92.09133,0.2731824,5.084701,3.8761292,-2.7757524386528996,-91.31326634381023,-9.215609,-91.30364
ICHEC-EC-EARTH_rcp85_r1i1p1_DMI-HIRHAM5_SC_2,Aug,rcp85,DMI,SC,2,6.158902,5.545199,278.15274,0.9335651705341954,3.095688,2.4753287,5.690582,279.41208,0.40976135961471066,1.357808,0.16164173,5.778113,281.96143,0.01978654594671342,0.06592074,EC-EARTH_r1,-3.6835735,-59.808933,0.14538288,2.6217794,1.2593384,-0.5238038109194847,-56.1078998501796,-1.7378801,-56.138733,-5.9972606,-97.37548,0.23291397,4.2002816,3.8086853,-0.9137786245874819,-97.88053940193684,-3.0297673,-97.87055
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Sep,rcp85,GERICS,EU,4,1.287877,2.4650266,278.4373,1.0202003717422485,3.4006748,0.50210345,1.9331673,280.92624,0.3633558452129364,1.2111895,0.017643563,1.4624859,284.741,0.013286549597978592,0.044288687,CanESM2_r1,-0.7857735,-61.013092,-0.5318593,-21.576208,2.4889526,-0.6568445265293121,-64.38387445473923,-2.1894853,-64.38385,-1.2702334,-98.63003,-1.0025407,-40.670586,6.303711,-1.00691382214427,-98.69765293505152,-3.3563862,-98.69765
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Okt,rcp85,GERICS,EU,4,5.1090794,2.3515334,274.39993,3.536534232477988,11.788457,2.107719,1.7402729,276.82028,1.5197263609978462,5.065764,0.30932745,1.4916241,280.46927,0.2616610546265879,0.8722054,CanESM2_r1,-3.0013604,-58.74562,-0.61126053,-25.994125,2.4203491,-2.016807871480142,-57.02780572456101,-6.722693,-57.02776,-4.7997518,-93.94553,-0.8599093,-36.568024,6.069336,-3.2748731778514,-92.60120113574452,-10.916251,-92.60119
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Nov,rcp85,GERICS,EU,4,26.37403,2.8142035,269.65518,11.121541976928711,37.071827,13.35048,3.0813978,272.0974,7.5633697509765625,25.21125,4.434842,2.6569915,275.1365,3.083745241165161,10.279165,CanESM2_r1,-13.023549,-49.3802,0.26719427,9.49449,2.4422302,-3.5581722259521484,-31.993515227775653,-11.860577,-31.993504,-21.939186,-83.184814,-0.15721202,-5.586377,5.4813232,-8.03779673576355,-72.27232296059042,-26.792662,-72.2723
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Dec,rcp85,GERICS,EU,4,98.52143,4.228994,266.38303,19.73044672319966,65.76817,62.00611,4.194972,268.84705,16.265567041212513,54.21858,22.446522,4.045265,271.88376,9.065565601471931,30.218565,CanESM2_r1,-36.51532,-37.063328,-0.034021854,-0.8044905,2.4640198,-3.4648796819871457,-17.56108075299195,-11.549595,-17.56107,-76.074905,-77.216606,-0.1837287,-4.3445015,5.5007324,-10.664881121727728,-54.05291259415651,-35.549606,-54.052902
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Jan,rcp85,GERICS,EU,4,197.76022,4.0754642,264.94446,23.51435076805853,78.381195,142.08273,4.4426785,266.85446,20.58545697119928,68.61822,70.00729,4.425206,269.94626,14.740998975692257,49.13669,CanESM2_r1,-55.67749,-28.15404,0.3672142,9.010365,1.9100037,-2.928893796859249,-12.455771480783582,-9.762978,-12.455765,-127.75293,-64.599915,0.34974194,8.581647,5.0018005,-8.773351792366274,-37.310627364986985,-29.244507,-37.310616
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Feb,rcp85,GERICS,EU,4,274.49185,3.995197,265.40164,24.037186614180033,80.09479,222.46164,4.4963207,267.16745,20.645641900796807,68.90482,115.93904,4.583459,269.90097,15.59006446230728,52.037857,CanESM2_r1,-52.030212,-18.955103,0.50112367,12.543153,1.7658081,-3.391544713383226,-14.109574335053352,-11.189964,-13.970902,-158.55281,-57.762302,0.58826184,14.724226,4.4993286,-8.447122151872753,-35.14189196704751,-28.05693,-35.02966
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Mar,rcp85,GERICS,EU,4,315.57864,3.8957188,267.75937,21.270598134686868,70.90203,250.77182,3.969158,269.63275,17.737912208803237,59.1264,127.48532,4.149268,271.77493,12.918836532100554,43.062805,CanESM2_r1,-64.80682,-20.535872,0.07343912,1.8851237,1.8733826,-3.53268592588363,-16.608305528196354,-11.775631,-16.608313,-188.09332,-59.602676,0.25354934,6.50841,4.015564,-8.351761602586313,-39.264347667622665,-27.839226,-39.264355
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Apr,rcp85,GERICS,EU,4,252.44324,3.4222147,271.50845,14.777151107788086,49.257195,177.74075,3.4993942,273.1515,11.431856155395508,38.1062,73.28215,3.2017229,276.3134,6.287028789520264,20.95677,CanESM2_r1,-74.702484,-29.591795,0.07717943,2.255248,1.6430359,-3.345294952392578,-22.638294269248476,-11.150993,-22.638304,-179.16109,-70.97084,-0.22049189,-6.442959,4.8049316,-8.490122318267822,-57.45439196187975,-28.300425,-57.4544
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,May,rcp85,GERICS,EU,4,118.65167,3.4974508,275.91956,6.64220025462489,22.140669,67.0631,3.5782113,277.49753,4.1635996295559785,13.878664,11.446712,3.1868339,281.68515,0.9088107462852232,3.0293713,CanESM2_r1,-51.58857,-43.479008,0.08076048,2.309124,1.5779724,-2.4786006250689114,-37.31595751487754,-8.262005,-37.315968,-107.20496,-90.35268,-0.31061697,-8.881239,5.7655945,-5.733389508339667,-86.31762501209704,-19.111298,-86.31762
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Jun,rcp85,GERICS,EU,4,25.631525,3.8502061,279.68503,1.5039341449737549,5.013109,10.291255,4.0044136,282.3734,0.6203978657722473,2.067993,0.34578535,4.040518,285.12393,0.041237104684114456,0.1374583,CanESM2_r1,-15.34027,-59.849228,0.15420747,4.005174,2.688385,-0.8835362792015076,-58.74833563386688,-2.9451163,-58.748295,-25.28574,-98.65094,0.19031167,4.9428954,5.438904,-1.4626970402896404,-97.25805117052954,-4.875651,-97.258026
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Jul,rcp85,GERICS,EU,4,2.9304328,3.7014914,282.28064,0.202877733015245,0.67626065,0.6105626,3.6616957,284.59573,0.0451399770475203,0.15046726,0.00015486791,3.7771645,288.0679,0.0001690705915191962,0.0005635773,CanESM2_r1,-2.3198702,-79.164764,-0.039795637,-1.0751244,2.315094,-0.1577377559677247,-77.75015701495033,-0.5257934,-77.75011,-2.9302778,-99.994705,0.0756731,2.044395,5.787262,-0.20270866242372582,-99.91666380089801,-0.6756971,-99.916664
CCCma-CanESM2_rcp85_r1i1p1_GERICS-REMO2015_EU_4,Aug,rcp85,GERICS,EU,4,0.25826296,2.9138546,281.59152,0.09014054411841976,0.3004698,0.0049962658,3.0412161,284.1628,0.003382676100778964,0.011275634,1.2075511e-05,2.9662411,288.07593,0.0,0.0,CanESM2_r1,-0.2532667,-98.06544,0.12736154,4.3708954,2.571289,-0.0867578680176408,-96.24733117171439,-0.28919417,-96.24734,-0.2582509,-99.99532,0.052386522,1.7978427,6.4844055,-0.09014054411841976,-99.99999999999999,-0.3004698,-100.0
ICHEC-EC-EARTH_rcp85_r3i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EU_4,Sep,rcp85,CLMcom-ETH,EU,4,3.4943948,3.9806511,277.23325,2.748596429824829,9.170369,1.0889605,3.5027423,279.35602,0.9652631878852845,3.22121,0.40800813,3.3851974,282.0363,0.3550877273082733,1.1848862,EC-EARTH_r3,-2.4054341,-68.83693,-0.47790885,-12.005796,2.1227722,-1.7833332419395447,-64.88159638820451,-5.949159,-64.87371,-3.0863867,-88.32393,-0.59545374,-14.958701,4.8030396,-2.393508702516556,-87.08112535346255,-7.985483,-87.07919
ICHEC-EC-EARTH_rcp85_r3i1p1_CLMcom-ETH-COSMO-crCLIM-v1-1_EU_4,Okt,rcp85,CLMcom-ETH,EU,4,17.802464,3.9553986,273.38846,10.362987825947423,34.565903,8.316318,3.79763,274.90475,5.534974682715631,18.46377,2.2493646,3.0052054,277.58267,2.350424489667339,7.8414755,EC-EARTH_r3,-9.486146,-53.285583,-0.15776849,-3.9886875,1.5162964,-4.828013143231792,-46.58900718905744,-16.102133,-46.583862,-15.553099,-87.36487,-0.95019317,-24.022692,4.194214,-8.012563336280085,-77.31904611735416,-26.724426,-77.314415
